MapCode,SpeciesName,CohortAge,CohortBiomass
1507,ACCI,1,16
1507,GASH,1,191
1507,HODI,10,18
1507,PSME,30,15909
1507,PSME,30,12737
1507,PSME,40,10094
1507,RUSP,1,4
1507,THPL,20,1418
1507,THPL,40,1418
1507,THPL,70,741
1507,TSHE,30,184
1507,VAOV,1,17
1508,ACCI,20,41
1508,ACCI,30,41
1508,ALRU,10,1303
1508,PSME,20,4940
1508,PSME,30,4665
1508,PSME,40,2244
1508,PSME,50,65
1508,RUSP,70,24
1509,ACCI,20,41
1509,ACCI,30,41
1509,PSME,20,11846
1509,PSME,30,7343
1509,PSME,40,1928
1509,PSME,40,1863
1509,RUSP,70,5
1509,UMCA,1,17
1509,UMCA,1,75
1510,ACCI,1,192
1510,GASH,1,61
1510,HODI,10,11
1510,PSME,60,5986
1510,PSME,70,1191
1510,PSME,70,862
1510,PSME,70,752
1510,PSME,80,301
1510,PSME,80,246
1510,PSME,90,102
1510,RUSP,1,5
1510,VAOV,1,6
1511,PSME,40,29624
1511,PSME,40,29624
1511,PSME,40,29624
1511,PSME,50,29624
1511,RHMA,20,26
1511,RUSP,70,10
1511,VAOV,30,28
1511,VAOV,40,28
1511,VAOV,50,28
1511,VAOV,60,28
1512,ACCI,1,6
1512,GASH,1,61
1512,HODI,10,11
1512,PSME,1,564
1512,PSME,50,3088
1512,PSME,50,3159
1512,PSME,60,3371
1512,PSME,60,3371
1512,RUSP,1,5
1512,VAOV,1,6
1513,ACCI,20,76
1513,ACCI,30,76
1513,ACMA,10,984
1513,ACMA,30,984
1513,ACMA,110,2637
1513,PSME,40,29541
1513,PSME,40,26124
1513,PSME,40,15874
1513,PSME,50,2208
1513,RUSP,70,4
1514,ACCI,20,41
1514,ACCI,30,41
1514,PSME,30,8400
1514,PSME,30,6286
1514,PSME,30,5229
1514,PSME,40,1994
1514,RUSP,70,5
1515,ACCI,20,128
1515,ACCI,30,31
1515,PSME,40,165
1515,RUSP,70,5
1516,FRPU,1,13
1516,PSME,30,18119
1516,PSME,90,29
1516,PSME,110,13
1516,PSME,110,13
1516,PSME,120,13
1516,RHMA,20,26
1516,RUSP,70,10
1516,VAOV,30,28
1516,VAOV,40,28
1516,VAOV,50,28
1516,VAOV,60,28
1517,PSME,10,1046
1517,PSME,50,1046
1517,PSME,90,1637
1517,PSME,110,2049
1517,PSME,110,2126
1517,PSME,130,2131
1517,PSME,160,384
1517,PSME,170,374
1517,RHMA,20,192
1517,RUSP,70,10
1517,VAOV,30,119
1517,VAOV,40,125
1517,VAOV,50,171
1517,VAOV,60,172
1518,ACCI,20,128
1518,ACCI,30,31
1518,PSME,50,14939
1518,PSME,70,14939
1518,RUSP,70,5
1519,ACCI,20,237
1519,ACCI,30,237
1519,PSME,10,265
1519,PSME,20,3018
1519,PSME,20,3700
1519,PSME,40,9124
1519,PSME,40,8971
1519,PSME,40,7902
1519,RUSP,70,7
1520,ACCI,20,41
1520,ACCI,30,41
1520,PSME,30,9320
1520,PSME,30,5577
1520,PSME,50,3706
1520,RUSP,70,5
1520,UMCA,20,109
1521,ACCI,20,41
1521,ACCI,30,41
1521,PSME,100,234
1521,PSME,110,234
1521,PSME,120,234
1521,PSME,120,234
1521,PSME,140,234
1521,RUSP,70,5
1522,ACCI,20,101
1522,ACCI,30,83
1522,PSME,50,1046
1522,PSME,50,1046
1522,PSME,70,2660
1522,PSME,90,1637
1522,PSME,100,1920
1522,PSME,110,2152
1522,PSME,120,2307
1522,PSME,200,346
1522,RUSP,70,267
1523,ACCI,20,6
1523,ACCI,30,6
1523,ALRU,50,5617
1523,ALRU,50,5276
1523,ALRU,60,4930
1523,ALRU,60,4634
1523,ALRU,60,3150
1523,RUSP,70,193
1524,ACCI,20,237
1524,ACCI,30,237
1524,PSME,40,3749
1524,PSME,40,3902
1524,PSME,40,4054
1524,PSME,40,4512
1524,PSME,70,1081
1524,PSME,80,301
1524,PSME,80,257
1524,RUSP,70,267
1525,PSME,30,9064
1525,PSME,80,1298
1525,PSME,90,1298
1525,PSME,100,1298
1525,PSME,100,1298
1525,PSME,200,1298
1525,RUSP,50,5
1526,PSME,1,1420
1526,PSME,1,1420
1526,PSME,100,1485
1526,PSME,110,1540
1526,PSME,120,1551
1526,PSME,130,1596
1526,RHMA,20,26
1526,RUSP,70,10
1526,VAOV,30,119
1526,VAOV,40,125
1526,VAOV,50,171
1526,VAOV,60,172
1527,ACCI,20,41
1527,ACCI,30,41
1527,PSME,100,774
1527,PSME,120,774
1527,PSME,120,774
1527,RUSP,70,5
1528,PSME,10,1420
1528,PSME,110,1527
1528,PSME,110,1540
1528,PSME,130,1610
1528,PSME,140,1627
1528,PSME,230,2777
1528,RHMA,20,26
1528,RUSP,70,10
1528,VAOV,30,119
1528,VAOV,40,125
1528,VAOV,50,171
1528,VAOV,60,172
1529,PSME,90,29624
1529,PSME,110,29624
1529,PSME,110,29624
1529,PSME,110,29624
1529,RHMA,20,26
1529,RUSP,70,10
1529,VAOV,30,28
1529,VAOV,40,28
1529,VAOV,50,28
1529,VAOV,60,28
1530,PSME,50,304
1530,PSME,110,304
1530,RHMA,20,72
1530,RUSP,70,10
1530,UMCA,1,183
1530,UMCA,10,220
1530,UMCA,10,269
1530,VAOV,30,28
1530,VAOV,40,28
1530,VAOV,50,28
1530,VAOV,60,28
1531,PSME,100,11963
1531,PSME,140,11963
1531,PSME,170,11963
1531,RHMA,20,26
1531,RUSP,70,10
1531,VAOV,30,28
1531,VAOV,40,28
1531,VAOV,50,28
1531,VAOV,60,28
1532,ACCI,20,41
1532,ACCI,30,41
1532,PSME,30,11570
1532,PSME,30,6286
1532,PSME,40,1895
1532,PSME,40,1830
1532,RUSP,70,5
1533,ACCI,20,237
1533,ACCI,30,237
1533,PSME,30,3292
1533,PSME,40,3749
1533,PSME,40,3902
1533,PSME,40,4664
1533,PSME,50,5884
1533,PSME,60,6494
1533,PSME,60,2428
1533,RUSP,70,267
1534,ACCI,20,237
1534,ACCI,30,237
1534,PSME,20,1767
1534,PSME,40,4664
1534,PSME,50,5579
1534,PSME,50,5732
1534,PSME,50,5884
1534,PSME,50,6189
1534,PSME,60,6494
1534,RUSP,70,267
1535,ACCI,1,63
1535,ACCI,20,63
1535,ACCI,20,63
1535,ACCI,30,63
1535,ACMA,1,647
1535,GASH,1,308
1535,GASH,20,332
1535,GASH,40,227
1535,GASH,50,170
1535,HODI,1,11
1535,PSME,30,4553
1535,PSME,30,5579
1535,PSME,30,8656
1535,PSME,30,10708
1535,PSME,50,16452
1535,PSME,50,11294
1536,PSME,20,1971
1536,PSME,30,3445
1536,PSME,40,5164
1536,RHMA,20,26
1536,RUSP,70,10
1536,VAOV,30,28
1536,VAOV,40,28
1536,VAOV,50,28
1536,VAOV,60,28
1537,ACCI,20,237
1537,ACCI,30,237
1537,PSME,30,7111
1537,PSME,30,8411
1537,PSME,30,9060
1537,PSME,40,9124
1537,PSME,40,8207
1537,PSME,40,8054
1537,RUSP,70,7
1538,ACCI,20,38
1538,ACCI,70,63
1538,PSME,30,8721
1538,PSME,30,41853
1538,PSME,40,50136
1538,RUSP,80,4
1538,TSHE,30,184
1539,ACCI,20,41
1539,ACCI,30,41
1539,PSME,30,9321
1539,PSME,90,234
1539,PSME,100,234
1539,PSME,120,234
1539,PSME,120,234
1539,RUSP,70,5
1540,ACCI,20,6
1540,ACCI,30,6
1540,ALRU,10,82
1540,ALRU,20,328
1540,ALRU,90,1145
1540,RUSP,70,5
1541,ACCI,20,128
1541,ACCI,30,31
1541,PSME,60,14939
1541,PSME,70,14939
1541,RUSP,70,5
1542,ACCI,20,6
1542,ACCI,30,6
1542,ACMA,10,27
1542,ACMA,10,27
1542,ACMA,20,49
1542,ACMA,20,61
1542,ACMA,30,70
1542,ACMA,30,195
1542,ACMA,30,508
1542,ACMA,40,740
1542,RUSP,70,14
1543,ACCI,20,39
1543,ACCI,30,82
1543,ACMA,20,1619
1543,PSME,1,473
1543,PSME,40,2536
1543,PSME,50,4345
1543,PSME,70,11824
1543,PSME,80,21403
1543,PSME,110,8519
1543,PSME,120,4428
1543,PSME,120,4181
1543,PSME,130,3769
1543,PSME,200,1328
1543,PSME,230,1328
1543,RUSP,70,195
1544,ACCI,20,101
1544,ACCI,30,83
1544,ALRU,10,2040
1544,ALRU,20,2040
1544,PSME,20,99
1544,PSME,20,99
1544,PSME,20,99
1544,PSME,40,99
1544,PSME,50,4039
1544,RUSP,70,21
1545,ACCI,20,41
1545,ACCI,30,41
1545,PSME,50,4566
1545,PSME,50,3997
1545,PSME,50,3808
1545,RUSP,70,5
1546,ACCI,20,41
1546,ACCI,30,41
1546,PSME,40,2026
1546,PSME,50,1634
1546,PSME,50,1536
1546,PSME,60,1110
1546,RUSP,70,5
1547,ACCI,1,63
1547,ACCI,20,63
1547,ACCI,20,63
1547,ACCI,30,63
1547,GASH,1,131
1547,GASH,20,145
1547,GASH,40,154
1547,GASH,50,154
1547,HODI,1,11
1547,PSME,30,1444
1547,PSME,50,1444
1548,ACCI,20,41
1548,ACCI,30,41
1548,PSME,40,3937
1548,PSME,50,4471
1548,PSME,50,3713
1548,RUSP,70,5
1549,ACCI,20,41
1549,ACCI,30,41
1549,PSME,50,3672
1549,PSME,50,3135
1549,PSME,50,2866
1549,PSME,60,845
1549,PSME,70,234
1549,RUSP,70,5
1550,ACCI,20,41
1550,ACCI,30,41
1550,PSME,10,5515
1550,PSME,40,8219
1550,PSME,50,3403
1550,PSME,50,3135
1550,PSME,60,1253
1550,RUSP,70,5
1551,ACCI,20,237
1551,ACCI,30,237
1551,PSME,1,47
1551,PSME,30,7544
1551,PSME,30,8411
1551,PSME,30,8627
1551,PSME,40,8513
1551,PSME,40,8207
1551,RUSP,70,7
1552,ACCI,20,41
1552,ACCI,30,41
1552,ACMA,10,223
1552,PSME,20,18505
1552,PSME,30,14934
1552,PSME,40,3706
1552,RUSP,70,5
1553,ACCI,20,237
1553,ACCI,30,237
1553,PSME,20,5064
1553,PSME,30,9060
1553,PSME,40,9277
1553,PSME,40,8513
1553,PSME,40,8207
1553,PSME,50,7596
1553,RUSP,70,7
1554,ACCI,20,41
1554,ACCI,30,41
1554,PSME,10,5515
1554,PSME,20,5515
1554,PSME,20,5515
1554,PSME,40,12497
1554,PSME,40,8219
1554,RUSP,70,5
1555,ACCI,20,41
1555,ACCI,30,41
1555,PSME,30,11858
1555,PSME,60,1151
1555,PSME,60,336
1555,PSME,70,234
1555,PSME,70,234
1555,RUSP,70,5
1556,ACCI,20,41
1556,ACCI,30,41
1556,ALRU,20,1303
1556,PSME,30,99
1556,PSME,50,5471
1556,PSME,50,6188
1556,PSME,60,7262
1556,PSME,60,16072
1556,RUSP,70,21
1557,ACCI,20,6
1557,ACCI,30,6
1557,ALRU,30,1146
1557,ALRU,40,1116
1557,PSME,30,9128
1557,PSME,40,4311
1557,PSME,60,1274
1557,RUSP,70,21
1558,ACCI,20,6
1558,ACCI,30,6
1558,ACMA,10,27
1558,ACMA,20,36
1558,ACMA,30,70
1558,ACMA,30,446
1558,ACMA,30,633
1558,ACMA,40,740
1558,ACMA,40,828
1558,ACMA,50,2315
1558,PSME,120,165
1558,RUSP,70,14
1559,ACCI,20,237
1559,ACCI,30,237
1559,PSME,20,1005
1559,PSME,20,1767
1559,PSME,30,3292
1559,PSME,40,3749
1559,PSME,40,3902
1559,PSME,40,4512
1559,PSME,50,6037
1559,RUSP,70,267
1560,ACCI,20,41
1560,ACCI,30,41
1560,PSME,50,2059
1560,PSME,50,1522
1560,PSME,60,947
1560,PSME,70,234
1560,PSME,70,234
1560,RUSP,70,5
1561,PSME,110,29624
1561,PSME,120,29624
1561,PSME,130,29624
1561,PSME,200,29624
1561,RHMA,20,26
1561,RUSP,70,10
1561,VAOV,30,28
1561,VAOV,40,28
1561,VAOV,50,28
1561,VAOV,60,28
1562,PSME,110,29624
1562,PSME,110,29624
1562,PSME,110,29624
1562,PSME,110,29624
1562,RHMA,20,26
1562,RUSP,70,10
1562,UMCA,1,109
1562,VAOV,30,28
1562,VAOV,40,28
1562,VAOV,50,28
1562,VAOV,60,28
1563,ACCI,20,128
1563,ACCI,30,31
1563,ALRU,20,119
1563,ALRU,20,113
1563,PSME,30,5485
1563,PSME,40,14939
1563,RUSP,70,73
1564,ACCI,20,6
1564,ACCI,30,6
1564,ALRU,20,205
1564,ALRU,20,272
1564,PSME,30,7370
1564,PSME,30,6491
1564,PSME,40,4311
1564,RUSP,70,21
1565,ACCI,20,6
1565,ACCI,30,6
1565,ALRU,10,404
1565,ALRU,10,435
1565,ALRU,10,466
1565,PSME,30,1920
1565,PSME,40,4186
1565,PSME,40,5602
1565,RUSP,70,21
1566,ACCI,20,29
1566,ACCI,30,45
1566,PSME,20,2701
1566,PSME,40,50136
1566,PSME,40,50136
1566,RUSP,70,4
1566,TSHE,30,184
1567,ACCI,20,237
1567,ACCI,30,237
1567,PSME,30,2072
1567,PSME,30,2682
1567,PSME,40,3902
1567,PSME,50,5884
1567,PSME,60,3444
1567,PSME,70,1301
1567,PSME,70,422
1567,RUSP,70,267
1568,ACCI,20,237
1568,ACCI,30,237
1568,PSME,20,700
1568,PSME,30,2530
1568,PSME,40,4359
1568,PSME,40,4817
1568,PSME,50,5274
1568,PSME,50,6342
1568,PSME,60,4461
1568,RUSP,70,267
1569,ACCI,20,41
1569,ACCI,30,41
1569,ALRU,10,73
1569,PSME,20,14590
1569,PSME,30,20549
1569,PSME,30,9320
1569,RUSP,70,5
1570,PSME,10,1685
1570,PSME,30,23362
1570,PSME,30,18119
1570,PSME,30,10255
1570,PSME,40,2296
1570,RHMA,20,26
1570,RUSP,70,10
1570,VAOV,30,28
1570,VAOV,40,28
1570,VAOV,50,28
1570,VAOV,60,28
1571,PSME,60,10020
1571,PSME,110,10020
1571,PSME,140,10020
1571,RHMA,20,72
1571,RUSP,70,10
1571,UMCA,1,33
1571,UMCA,1,108
1571,UMCA,20,707
1571,VAOV,30,28
1571,VAOV,40,28
1571,VAOV,50,28
1571,VAOV,60,28
1572,ACCI,20,41
1572,ACCI,30,41
1572,PSME,30,11858
1572,PSME,30,14395
1572,PSME,40,18201
1572,PSME,60,1253
1572,PSME,60,1151
1572,RUSP,70,5
1573,ACCI,20,128
1573,ACCI,30,31
1573,PSME,20,3121
1573,PSME,50,14939
1573,RUSP,70,5
1574,ACCI,20,6
1574,ACCI,30,6
1574,ALRU,20,442
1574,ALRU,30,442
1574,PSME,60,1212
1574,PSME,60,1212
1574,RUSP,70,94
1574,TSHE,40,80
1574,TSHE,40,80
1575,ACCI,20,237
1575,ACCI,30,237
1575,ALRU,20,809
1575,PSME,30,4461
1575,PSME,40,1854
1575,PSME,40,1758
1575,PSME,50,1614
1575,PSME,60,892
1575,PSME,60,844
1575,RUSP,70,267
1576,ACCI,20,128
1576,ACCI,30,31
1576,RUSP,70,53
1576,UMCA,1,418
1576,UMCA,10,400
1576,UMCA,10,382
1576,UMCA,10,364
1576,UMCA,10,328
1577,ACCI,20,128
1577,ACCI,30,31
1577,PSME,50,14939
1577,PSME,100,14939
1577,RUSP,70,5
1578,ACCI,20,41
1578,ACCI,30,41
1578,PSME,40,4476
1578,PSME,60,3618
1578,PSME,110,774
1578,RUSP,70,5
1579,ACCI,20,21
1579,ACCI,30,21
1579,ALRU,20,1080
1579,ALRU,20,1319
1579,ALRU,30,1916
1579,PSME,20,4135
1579,PSME,40,1437
1579,PSME,40,1437
1579,RUSP,70,115
1579,THPL,30,59
1579,TSHE,10,276
1579,TSHE,30,1082
1579,TSHE,40,597
1579,TSHE,40,424
1579,TSHE,50,384
1579,TSHE,50,366
1580,ACCI,20,41
1580,ACCI,30,41
1580,PSME,60,1274
1580,PSME,60,1143
1580,PSME,70,783
1580,PSME,110,96
1580,RUSP,70,5
1581,ACCI,20,41
1581,ACCI,30,41
1581,PSME,30,9321
1581,PSME,30,15664
1581,PSME,30,16932
1581,PSME,40,8219
1581,PSME,70,234
1581,RUSP,70,5
1582,ACCI,20,41
1582,ACCI,30,41
1582,PSME,30,15664
1582,PSME,70,234
1582,PSME,80,234
1582,PSME,90,234
1582,PSME,100,234
1582,RUSP,70,5
1583,ACCI,20,41
1583,ACCI,30,41
1583,PSME,40,1994
1583,PSME,40,1961
1583,PSME,50,1536
1583,PSME,60,1143
1583,RUSP,70,5
1584,PSME,20,3583
1584,PSME,80,1440
1584,PSME,110,1520
1584,PSME,110,1540
1584,PSME,120,1568
1584,PSME,120,1579
1584,RHMA,20,26
1584,RUSP,70,10
1584,VAOV,30,119
1584,VAOV,40,125
1584,VAOV,50,171
1584,VAOV,60,172
1585,PSME,110,1113
1585,RHMA,20,26
1585,RUSP,70,10
1585,VAOV,30,28
1585,VAOV,40,28
1585,VAOV,50,28
1585,VAOV,60,28
1586,PSME,20,1853
1586,PSME,30,5389
1586,PSME,100,1499
1586,PSME,110,1516
1586,PSME,110,1537
1586,PSME,130,1593
1586,RHMA,20,26
1586,RUSP,70,10
1586,VAOV,30,119
1586,VAOV,40,125
1586,VAOV,50,171
1586,VAOV,60,172
1587,ACCI,20,41
1587,ACCI,30,41
1587,PSME,20,9114
1587,PSME,20,11846
1587,PSME,20,12237
1587,PSME,50,1699
1587,RUSP,70,5
1588,ACCI,20,101
1588,ACCI,30,83
1588,ALRU,10,2152
1588,ALRU,20,2152
1588,PSME,10,293
1588,PSME,30,2055
1588,PSME,30,2186
1588,PSME,30,2219
1588,PSME,30,2284
1588,PSME,30,2350
1588,PSME,50,2710
1588,RUSP,70,267
1589,ACCI,20,237
1589,ACCI,30,237
1589,PSME,30,1920
1589,PSME,30,2682
1589,PSME,30,3140
1589,PSME,40,3445
1589,PSME,40,3902
1589,PSME,40,4054
1589,PSME,40,4207
1589,RUSP,70,267
1590,ACCI,20,41
1590,ACCI,30,41
1590,PREM,10,357
1590,PSME,30,9321
1590,PSME,30,11858
1590,PSME,40,16775
1590,PSME,40,15349
1590,PSME,40,6793
1590,RUSP,70,3
1591,ACCI,20,41
1591,ACCI,30,41
1591,PSME,10,8724
1591,PSME,30,12627
1591,PSME,30,5229
1591,PSME,50,1503
1591,RUSP,70,5
1592,ACCI,20,41
1592,ACCI,30,41
1592,PSME,30,5515
1592,PSME,40,5367
1592,PSME,50,3941
1592,PSME,50,2866
1592,PSME,50,1522
1592,RUSP,70,5
1593,ACCI,20,128
1593,ACCI,30,31
1593,ALRU,40,638
1593,PSME,50,14939
1593,PSME,50,14939
1593,RUSP,70,12
1594,ACCI,20,41
1594,ACCI,30,41
1594,PSME,40,1961
1594,PSME,50,1666
1594,PSME,60,1405
1594,PSME,70,979
1594,RUSP,70,5
1595,ACCI,1,6
1595,GASH,1,61
1595,HODI,10,11
1595,PSME,1,745
1595,PSME,10,745
1595,PSME,40,10928
1595,PSME,70,1298
1595,PSME,70,1298
1595,PSME,90,1298
1595,RUSP,1,5
1595,VAOV,1,6
1596,ACCI,20,41
1596,ACCI,30,41
1596,PSME,30,5515
1596,PSME,30,14395
1596,PSME,50,3135
1596,PSME,60,947
1596,PSME,70,234
1596,RUSP,70,5
1597,PSME,20,1971
1597,PSME,40,7129
1597,PSME,200,11963
1597,RHMA,20,26
1597,RUSP,70,10
1597,VAOV,30,28
1597,VAOV,40,28
1597,VAOV,50,28
1597,VAOV,60,28
1598,ACCI,20,237
1598,ACCI,30,237
1598,PSME,20,4382
1598,PSME,30,8627
1598,PSME,30,9060
1598,PSME,40,8360
1598,PSME,50,6985
1598,PSME,60,5151
1598,RUSP,70,7
1599,ACCI,20,237
1599,ACCI,30,237
1599,PSME,30,7328
1599,PSME,30,8411
1599,PSME,40,8819
1599,PSME,50,6526
1599,PSME,60,5762
1599,PSME,60,4845
1599,RUSP,70,7
1600,ACCI,20,128
1600,ACCI,30,31
1600,ALRU,30,638
1600,RUSP,70,15
1601,ACCI,20,237
1601,ACCI,30,237
1601,PSME,40,9124
1601,PSME,40,8207
1601,PSME,50,6985
1601,PSME,60,5304
1601,PSME,90,1636
1601,PSME,90,261
1601,RUSP,70,7
1602,ACCI,20,41
1602,ACCI,30,41
1602,PISI,40,1542
1602,PSME,40,1863
1602,PSME,40,1765
1602,PSME,60,1372
1602,PSME,60,1208
1602,RUSP,70,5
1603,ACCI,20,41
1603,ACCI,30,41
1603,PSME,20,5515
1603,PSME,40,8219
1603,PSME,60,1253
1603,PSME,60,1151
1603,PSME,70,234
1603,RUSP,70,5
1604,ACCI,1,6
1604,GASH,1,447
1604,HODI,10,11
1604,PSME,40,1994
1604,PSME,60,1208
1604,PSME,70,1012
1604,PSME,180,96
1604,RUSP,1,5
1604,VAOV,1,6
1605,ACCI,20,41
1605,ACCI,30,41
1605,PSME,10,2844
1605,PSME,30,11192
1605,PSME,60,3706
1605,RUSP,70,5
1606,ACCI,1,11
1606,ACCI,20,41
1606,PSME,10,5515
1606,PSME,30,15664
1606,PSME,50,2328
1606,PSME,60,1253
1606,PSME,100,234
1606,RUSP,40,5
1607,ACCI,20,41
1607,ACCI,30,41
1607,PSME,20,9114
1607,PSME,20,11846
1607,PSME,40,1961
1607,PSME,70,816
1607,RUSP,70,5
1608,ACCI,20,41
1608,ACCI,30,41
1608,PSME,10,2844
1608,PSME,30,18677
1608,PSME,40,3706
1608,RUSP,70,5
1609,ACCI,20,41
1609,ACCI,30,41
1609,PSME,30,5229
1609,PSME,40,1961
1609,PSME,50,1666
1609,PSME,50,1503
1609,RUSP,70,5
1610,PSME,40,2093
1610,PSME,110,1516
1610,PSME,110,1534
1610,PSME,110,1547
1610,PSME,120,1575
1610,PSME,130,1607
1610,RHMA,20,26
1610,RUSP,70,10
1610,VAOV,30,119
1610,VAOV,40,125
1610,VAOV,50,171
1610,VAOV,60,172
1611,ACCI,20,29
1611,ACCI,30,45
1611,PSME,10,19092
1611,PSME,50,4280
1611,PSME,60,52
1611,RUSP,70,4
1611,TSHE,40,80
1611,TSHE,60,80
1612,ACCI,20,41
1612,ACCI,30,41
1612,PSME,30,2949
1612,PSME,30,3218
1612,PSME,40,4296
1612,RUSP,70,5
1613,ACCI,20,237
1613,ACCI,30,237
1613,PSME,40,8819
1613,PSME,40,8207
1613,PSME,50,7138
1613,PSME,50,6985
1613,PSME,50,6832
1613,PSME,50,6526
1613,RUSP,70,7
1614,ACCI,20,41
1614,ACCI,30,41
1614,PSME,20,12237
1614,PSME,30,7343
1614,PSME,40,1928
1614,PSME,40,1863
1614,RUSP,70,5
1615,ACCI,20,9
1615,ACCI,30,9
1615,RUSP,70,88
1615,TSHE,50,1398
1615,TSHE,50,1466
1615,TSHE,50,1601
1615,TSHE,60,1669
1615,TSHE,60,1653
1615,TSHE,70,1467
1615,TSHE,70,1389
1616,ACCI,1,6
1616,GASH,1,447
1616,HODI,10,11
1616,PSME,30,21768
1616,PSME,40,29624
1616,PSME,40,29624
1616,PSME,50,29624
1616,RUSP,1,5
1616,VAOV,1,6
1617,ACCI,20,41
1617,ACCI,30,41
1617,ALRU,20,1303
1617,PSME,30,4181
1617,PSME,30,3212
1617,PSME,40,2002
1617,PSME,40,307
1617,RUSP,70,24
1618,ACCI,20,41
1618,ACCI,30,41
1618,PSME,30,3116
1618,PSME,40,1994
1618,PSME,40,1830
1618,PSME,50,1732
1618,RUSP,70,5
1619,ACCI,20,128
1619,ACCI,30,31
1619,ALRU,20,332
1619,ALRU,20,332
1619,PSME,20,2003
1619,PSME,60,343
1619,RUSP,70,73
1620,ACCI,20,128
1620,ACCI,30,31
1620,ALRU,50,638
1620,PSME,20,3121
1620,PSME,40,14939
1620,RUSP,70,12
1621,ACCI,20,41
1621,ACCI,30,41
1621,PSME,30,5515
1621,PSME,50,3672
1621,PSME,60,947
1621,PSME,60,540
1621,PSME,70,234
1621,RUSP,70,5
1622,ACCI,20,6
1622,ACCI,30,6
1622,ALRU,10,927
1622,ALRU,10,927
1622,ALRU,10,927
1622,ALRU,20,927
1622,ALRU,20,927
1622,FRPU,1,11
1622,PSME,10,894
1622,RUSP,70,21
1623,ACCI,1,6
1623,GASH,1,447
1623,HODI,10,17
1623,PSME,30,9320
1623,PSME,40,3706
1623,PSME,50,3706
1623,RUSP,1,5
1623,VAOV,1,6
1624,ACCI,20,41
1624,ACCI,30,41
1624,PSME,10,8724
1624,PSME,20,9114
1624,PSME,20,10676
1624,PSME,40,1928
1624,RUSP,70,5
1625,ACCI,20,6
1625,ACCI,30,6
1625,ALRU,20,1508
1625,ALRU,30,1508
1625,ALRU,40,1507
1625,ALRU,40,1506
1625,RUSP,70,5
1626,ACCI,1,6
1626,ALRU,20,769
1626,GASH,1,61
1626,HODI,10,11
1626,PSME,70,15332
1626,PSME,80,3718
1626,PSME,90,2641
1626,PSME,90,1384
1626,PSME,100,1204
1626,RUSP,1,5
1626,VAOV,1,6
1627,ACCI,20,41
1627,ACCI,30,41
1627,PSME,30,10513
1627,PSME,50,1666
1627,PSME,50,1437
1627,PSME,70,881
1627,RUSP,70,5
1627,UMCA,1,109
1628,ACCI,20,41
1628,ACCI,30,41
1628,PSME,30,13127
1628,PSME,50,2328
1628,PSME,50,1522
1628,PSME,70,234
1628,PSME,70,234
1628,RUSP,70,5
1629,ACCI,20,41
1629,ACCI,30,41
1629,ACMA,1,80
1629,PSME,30,10513
1629,PSME,40,2026
1629,PSME,40,1928
1629,PSME,40,1863
1629,RUSP,70,5
1630,ACCI,20,128
1630,ACCI,30,31
1630,PSME,30,7848
1630,PSME,40,14939
1630,RUSP,70,15
1630,UMCA,10,933
1630,UMCA,10,933
1630,UMCA,10,933
1630,UMCA,10,933
1630,UMCA,20,960
1631,ACCI,20,128
1631,ACCI,30,31
1631,PSME,70,14939
1631,PSME,120,14939
1631,RUSP,70,4
1631,TSHE,40,184
1632,ACCI,20,41
1632,ACCI,30,41
1632,PSME,20,5515
1632,PSME,40,12497
1632,PSME,50,2328
1632,PSME,60,1049
1632,PSME,60,642
1632,RUSP,70,5
1633,ACCI,1,139
1633,ACCI,20,74
1633,PSME,70,14939
1633,PSME,70,14939
1633,RUSP,40,5
1634,ACCI,20,237
1634,ACCI,30,237
1634,PSME,30,8411
1634,PSME,30,8844
1634,PSME,40,9277
1634,PSME,40,8971
1634,PSME,40,8819
1634,PSME,40,8207
1634,RUSP,70,7
1635,ACCI,20,41
1635,ACCI,30,41
1635,PSME,30,9321
1635,PSME,40,13923
1635,PSME,40,8219
1635,PSME,50,3941
1635,PSME,50,3135
1635,RUSP,70,5
1636,ACCI,20,41
1636,ACCI,30,41
1636,PSME,20,11846
1636,PSME,50,1634
1636,PSME,50,1470
1636,PSME,60,1405
1636,RUSP,70,5
1637,PSME,50,29624
1637,PSME,110,29624
1637,PSME,120,29624
1637,PSME,120,29624
1637,RHMA,20,26
1637,RUSP,70,10
1637,VAOV,30,28
1637,VAOV,40,28
1637,VAOV,50,28
1637,VAOV,60,28
1638,PSME,50,1733
1638,PSME,90,16
1638,PSME,100,13
1638,PSME,110,13
1638,PSME,120,13
1638,RHMA,20,26
1638,RUSP,70,10
1638,VAOV,30,28
1638,VAOV,40,28
1638,VAOV,50,28
1638,VAOV,60,28
1639,ACCI,20,128
1639,ACCI,30,31
1639,PSME,50,14939
1639,PSME,130,14939
1639,RUSP,70,5
1640,PSME,70,3965
1640,PSME,100,1972
1640,PSME,110,2101
1640,PSME,110,2152
1640,PSME,110,2281
1640,PSME,130,2239
1640,PSME,130,2131
1640,PSME,170,374
1640,RHMA,20,192
1640,RUSP,70,10
1640,VAOV,30,119
1640,VAOV,40,125
1640,VAOV,50,171
1640,VAOV,60,172
1641,PSME,90,11963
1641,PSME,100,11963
1641,PSME,110,11963
1641,RHMA,20,26
1641,RUSP,70,10
1641,VAOV,30,28
1641,VAOV,40,28
1641,VAOV,50,28
1641,VAOV,60,28
1642,ACCI,20,41
